Entity,Code,Date,Total confirmed cases of COVID-19 (cases)
Mongolia,MNG,2020-03-30,12
Mongolia,MNG,2020-03-31,12
Mongolia,MNG,2020-04-01,12
Mongolia,MNG,2020-04-02,14
Mongolia,MNG,2020-04-03,14
Mongolia,MNG,2020-04-04,14
Montenegro,MNE,2020-03-18,2
Montenegro,MNE,2020-03-19,8
Montenegro,MNE,2020-03-20,13
Montenegro,MNE,2020-03-21,14
Montenegro,MNE,2020-03-22,14
Montenegro,MNE,2020-03-23,21
Montenegro,MNE,2020-03-24,27
Montenegro,MNE,2020-03-25,47
Montenegro,MNE,2020-03-26,53
Montenegro,MNE,2020-03-27,67
Montenegro,MNE,2020-03-28,75
Montenegro,MNE,2020-03-29,84
Montenegro,MNE,2020-03-30,85
Montenegro,MNE,2020-03-31,91
Montenegro,MNE,2020-04-01,109
Montenegro,MNE,2020-04-02,123
Montenegro,MNE,2020-04-03,144
Montenegro,MNE,2020-04-04,174
Montserrat,MSR,2020-03-21,1
Montserrat,MSR,2020-03-22,1
Montserrat,MSR,2020-03-23,1
Montserrat,MSR,2020-03-24,1
Montserrat,MSR,2020-03-25,1
Montserrat,MSR,2020-03-26,1
Montserrat,MSR,2020-03-27,5
Montserrat,MSR,2020-03-28,5
Montserrat,MSR,2020-03-29,5
Montserrat,MSR,2020-03-30,5
Montserrat,MSR,2020-03-31,5
Montserrat,MSR,2020-04-02,5
Montserrat,MSR,2020-04-03,5
Montserrat,MSR,2020-04-04,5
Morocco,MAR,2020-03-03,1
Morocco,MAR,2020-03-06,2
Morocco,MAR,2020-03-12,5
Morocco,MAR,2020-03-13,6
Morocco,MAR,2020-03-14,7
Morocco,MAR,2020-03-15,18
Morocco,MAR,2020-03-16,28
Morocco,MAR,2020-03-17,37
Morocco,MAR,2020-03-18,44
Morocco,MAR,2020-03-19,54
Morocco,MAR,2020-03-20,63
Morocco,MAR,2020-03-21,86
Morocco,MAR,2020-03-22,96
Morocco,MAR,2020-03-23,115
Morocco,MAR,2020-03-24,134
Morocco,MAR,2020-03-25,170
Morocco,MAR,2020-03-26,225
Morocco,MAR,2020-03-27,275
Morocco,MAR,2020-03-28,345
Morocco,MAR,2020-03-29,358
Morocco,MAR,2020-03-30,479
Morocco,MAR,2020-03-31,556
Morocco,MAR,2020-04-01,617
Morocco,MAR,2020-04-02,654
Morocco,MAR,2020-04-03,708
Morocco,MAR,2020-04-04,708
Mozambique,MOZ,2020-03-23,1
Mozambique,MOZ,2020-03-24,1
Mozambique,MOZ,2020-03-25,1
Mozambique,MOZ,2020-03-26,5
Mozambique,MOZ,2020-03-27,7
Mozambique,MOZ,2020-03-28,7
Mozambique,MOZ,2020-03-29,8
Mozambique,MOZ,2020-03-30,8
Mozambique,MOZ,2020-03-31,8
Mozambique,MOZ,2020-04-01,8
Mozambique,MOZ,2020-04-02,10
Mozambique,MOZ,2020-04-03,10
Mozambique,MOZ,2020-04-04,10
Myanmar,MMR,2020-03-17,0
Myanmar,MMR,2020-03-24,2
Myanmar,MMR,2020-03-25,3
Myanmar,MMR,2020-03-26,3
Myanmar,MMR,2020-03-27,5
Myanmar,MMR,2020-03-28,5
Myanmar,MMR,2020-03-29,8
Myanmar,MMR,2020-03-30,8
Myanmar,MMR,2020-03-31,14
Myanmar,MMR,2020-04-01,15
Myanmar,MMR,2020-04-02,16
Myanmar,MMR,2020-04-03,20
Myanmar,MMR,2020-04-04,20
Namibia,NAM,2020-03-15,2
Namibia,NAM,2020-03-16,2
Namibia,NAM,2020-03-17,2
Namibia,NAM,2020-03-18,2
Namibia,NAM,2020-03-19,2
Namibia,NAM,2020-03-20,2
Namibia,NAM,2020-03-21,3
Namibia,NAM,2020-03-22,3
Namibia,NAM,2020-03-23,3
Namibia,NAM,2020-03-24,3
Namibia,NAM,2020-03-25,3
Namibia,NAM,2020-03-26,4
Namibia,NAM,2020-03-27,8
Namibia,NAM,2020-03-28,8
Namibia,NAM,2020-03-29,8
Namibia,NAM,2020-03-30,11
Namibia,NAM,2020-03-31,11
Namibia,NAM,2020-04-01,11
Namibia,NAM,2020-04-02,13
Namibia,NAM,2020-04-03,13
Namibia,NAM,2020-04-04,14
Nepal,NPL,2019-12-31,0
Nepal,NPL,2020-01-01,0
Nepal,NPL,2020-01-02,0
Nepal,NPL,2020-01-03,0
Nepal,NPL,2020-01-04,0
Nepal,NPL,2020-01-05,0
Nepal,NPL,2020-01-06,0
Nepal,NPL,2020-01-07,0
Nepal,NPL,2020-01-08,0
Nepal,NPL,2020-01-09,0
Nepal,NPL,2020-01-10,0
Nepal,NPL,2020-01-11,0
Nepal,NPL,2020-01-12,0
Nepal,NPL,2020-01-13,0
Nepal,NPL,2020-01-14,0
Nepal,NPL,2020-01-15,0
Nepal,NPL,2020-01-16,0
Nepal,NPL,2020-01-17,0
Nepal,NPL,2020-01-18,0
Nepal,NPL,2020-01-19,0
Nepal,NPL,2020-01-20,0
Nepal,NPL,2020-01-21,0
Nepal,NPL,2020-01-22,0
Nepal,NPL,2020-01-23,0
Nepal,NPL,2020-01-24,0
Nepal,NPL,2020-01-25,1
Nepal,NPL,2020-01-26,1
Nepal,NPL,2020-01-27,1
Nepal,NPL,2020-01-28,1
Nepal,NPL,2020-01-29,1
Nepal,NPL,2020-01-30,1
Nepal,NPL,2020-01-31,1
Nepal,NPL,2020-02-01,1
Nepal,NPL,2020-02-02,1
Nepal,NPL,2020-02-03,1
Nepal,NPL,2020-02-04,1
Nepal,NPL,2020-02-05,1
Nepal,NPL,2020-02-06,1
Nepal,NPL,2020-02-07,1
Nepal,NPL,2020-02-08,1
Nepal,NPL,2020-02-09,1
Nepal,NPL,2020-02-10,1
Nepal,NPL,2020-02-11,1
Nepal,NPL,2020-02-12,1
Nepal,NPL,2020-02-13,1
Nepal,NPL,2020-02-14,1
Nepal,NPL,2020-02-15,1
Nepal,NPL,2020-02-16,1
Nepal,NPL,2020-02-17,1
Nepal,NPL,2020-02-18,1
Nepal,NPL,2020-02-19,1
Nepal,NPL,2020-02-20,1
Nepal,NPL,2020-02-21,1
Nepal,NPL,2020-02-22,1
Nepal,NPL,2020-02-23,1
Nepal,NPL,2020-02-24,1
Nepal,NPL,2020-02-25,1
Nepal,NPL,2020-02-26,1
Nepal,NPL,2020-02-27,1
Nepal,NPL,2020-02-28,1
Nepal,NPL,2020-02-29,1
Nepal,NPL,2020-03-01,1
Nepal,NPL,2020-03-02,1
Nepal,NPL,2020-03-15,1
Nepal,NPL,2020-03-17,1
Nepal,NPL,2020-03-18,1
Nepal,NPL,2020-03-19,1
Nepal,NPL,2020-03-20,1
Nepal,NPL,2020-03-21,1
Nepal,NPL,2020-03-22,1
Nepal,NPL,2020-03-23,1
Nepal,NPL,2020-03-24,2
Nepal,NPL,2020-03-25,3
Nepal,NPL,2020-03-26,3
Nepal,NPL,2020-03-27,3
Nepal,NPL,2020-03-28,3
Nepal,NPL,2020-03-29,5
Nepal,NPL,2020-03-30,5
Nepal,NPL,2020-03-31,5
Nepal,NPL,2020-04-01,5
Nepal,NPL,2020-04-02,5
Nepal,NPL,2020-04-03,5
Nepal,NPL,2020-04-04,6
Netherlands,NLD,2019-12-31,0
Netherlands,NLD,2020-01-01,0
Netherlands,NLD,2020-01-02,0
Netherlands,NLD,2020-01-03,0
Netherlands,NLD,2020-01-04,0
Netherlands,NLD,2020-01-05,0
Netherlands,NLD,2020-01-06,0
Netherlands,NLD,2020-01-07,0
Netherlands,NLD,2020-01-08,0
Netherlands,NLD,2020-01-09,0
Netherlands,NLD,2020-01-10,0
Netherlands,NLD,2020-01-11,0
Netherlands,NLD,2020-01-12,0
Netherlands,NLD,2020-01-13,0
Netherlands,NLD,2020-01-14,0
Netherlands,NLD,2020-01-15,0
Netherlands,NLD,2020-01-16,0
Netherlands,NLD,2020-01-17,0
Netherlands,NLD,2020-01-18,0
Netherlands,NLD,2020-01-19,0
Netherlands,NLD,2020-01-20,0
Netherlands,NLD,2020-01-21,0
Netherlands,NLD,2020-01-22,0
Netherlands,NLD,2020-01-23,0
Netherlands,NLD,2020-01-24,0
Netherlands,NLD,2020-01-25,0
Netherlands,NLD,2020-01-26,0
Netherlands,NLD,2020-01-27,0
Netherlands,NLD,2020-01-28,0
Netherlands,NLD,2020-01-29,0
Netherlands,NLD,2020-01-30,0
Netherlands,NLD,2020-01-31,0
Netherlands,NLD,2020-02-01,0
Netherlands,NLD,2020-02-02,0
Netherlands,NLD,2020-02-03,0
Netherlands,NLD,2020-02-04,0
Netherlands,NLD,2020-02-05,0
Netherlands,NLD,2020-02-06,0
Netherlands,NLD,2020-02-07,0
Netherlands,NLD,2020-02-08,0
Netherlands,NLD,2020-02-09,0
Netherlands,NLD,2020-02-10,0
Netherlands,NLD,2020-02-11,0
Netherlands,NLD,2020-02-12,0
Netherlands,NLD,2020-02-13,0
Netherlands,NLD,2020-02-14,0
Netherlands,NLD,2020-02-15,0
Netherlands,NLD,2020-02-16,0
Netherlands,NLD,2020-02-17,0
Netherlands,NLD,2020-02-18,0
Netherlands,NLD,2020-02-19,0
Netherlands,NLD,2020-02-20,0
Netherlands,NLD,2020-02-21,0
Netherlands,NLD,2020-02-22,0
Netherlands,NLD,2020-02-23,0
Netherlands,NLD,2020-02-24,0
Netherlands,NLD,2020-02-25,0
Netherlands,NLD,2020-02-26,0
Netherlands,NLD,2020-02-27,0
Netherlands,NLD,2020-02-28,1
Netherlands,NLD,2020-02-29,2
Netherlands,NLD,2020-03-01,7
Netherlands,NLD,2020-03-02,13
Netherlands,NLD,2020-03-03,18
Netherlands,NLD,2020-03-04,28
Netherlands,NLD,2020-03-05,38
Netherlands,NLD,2020-03-06,82
Netherlands,NLD,2020-03-07,128
Netherlands,NLD,2020-03-08,188
Netherlands,NLD,2020-03-09,265
Netherlands,NLD,2020-03-10,321
Netherlands,NLD,2020-03-11,382
Netherlands,NLD,2020-03-12,503
Netherlands,NLD,2020-03-13,614
Netherlands,NLD,2020-03-14,804
Netherlands,NLD,2020-03-15,959
Netherlands,NLD,2020-03-16,1135
Netherlands,NLD,2020-03-17,1413
Netherlands,NLD,2020-03-18,1705
Netherlands,NLD,2020-03-19,2051
Netherlands,NLD,2020-03-20,2460
Netherlands,NLD,2020-03-21,2994
Netherlands,NLD,2020-03-22,3631
Netherlands,NLD,2020-03-23,4204
Netherlands,NLD,2020-03-24,4749
Netherlands,NLD,2020-03-25,5560
Netherlands,NLD,2020-03-26,6412
Netherlands,NLD,2020-03-27,7431
Netherlands,NLD,2020-03-28,8603
Netherlands,NLD,2020-03-29,9762
Netherlands,NLD,2020-03-30,10866
Netherlands,NLD,2020-03-31,11750
Netherlands,NLD,2020-04-01,12595
Netherlands,NLD,2020-04-02,13614
Netherlands,NLD,2020-04-03,14697
Netherlands,NLD,2020-04-04,15723
New Caledonia,NCL,2020-03-21,2
New Caledonia,NCL,2020-03-22,4
New Caledonia,NCL,2020-03-23,5
New Caledonia,NCL,2020-03-24,7
New Caledonia,NCL,2020-03-25,9
New Caledonia,NCL,2020-03-26,14
New Caledonia,NCL,2020-03-27,15
New Caledonia,NCL,2020-03-28,15
New Caledonia,NCL,2020-03-29,15
New Caledonia,NCL,2020-03-30,15
New Caledonia,NCL,2020-03-31,16
New Caledonia,NCL,2020-04-01,16
New Caledonia,NCL,2020-04-02,16
New Caledonia,NCL,2020-04-03,16
New Caledonia,NCL,2020-04-04,18
New Zealand,NZL,2019-12-31,0
New Zealand,NZL,2020-01-01,0
New Zealand,NZL,2020-01-02,0
New Zealand,NZL,2020-01-03,0
New Zealand,NZL,2020-01-04,0
New Zealand,NZL,2020-01-05,0
New Zealand,NZL,2020-01-06,0
New Zealand,NZL,2020-01-07,0
New Zealand,NZL,2020-01-08,0
New Zealand,NZL,2020-01-09,0
New Zealand,NZL,2020-01-10,0
New Zealand,NZL,2020-01-11,0
New Zealand,NZL,2020-01-12,0
New Zealand,NZL,2020-01-13,0
New Zealand,NZL,2020-01-14,0
New Zealand,NZL,2020-01-15,0
New Zealand,NZL,2020-01-16,0
New Zealand,NZL,2020-01-17,0
New Zealand,NZL,2020-01-18,0
New Zealand,NZL,2020-01-19,0
New Zealand,NZL,2020-01-20,0
New Zealand,NZL,2020-01-21,0
New Zealand,NZL,2020-01-22,0
New Zealand,NZL,2020-01-23,0
New Zealand,NZL,2020-01-24,0
New Zealand,NZL,2020-01-25,0
New Zealand,NZL,2020-01-26,0
New Zealand,NZL,2020-01-27,0
New Zealand,NZL,2020-01-28,0
New Zealand,NZL,2020-01-29,0
New Zealand,NZL,2020-01-30,0
New Zealand,NZL,2020-01-31,0
New Zealand,NZL,2020-02-01,0
New Zealand,NZL,2020-02-02,0
New Zealand,NZL,2020-02-03,0
New Zealand,NZL,2020-02-04,0
New Zealand,NZL,2020-02-05,0
New Zealand,NZL,2020-02-06,0
New Zealand,NZL,2020-02-07,0
New Zealand,NZL,2020-02-08,0
New Zealand,NZL,2020-02-09,0
New Zealand,NZL,2020-02-10,0
New Zealand,NZL,2020-02-11,0
New Zealand,NZL,2020-02-12,0
New Zealand,NZL,2020-02-13,0
New Zealand,NZL,2020-02-14,0
New Zealand,NZL,2020-02-15,0
New Zealand,NZL,2020-02-16,0
New Zealand,NZL,2020-02-17,0
New Zealand,NZL,2020-02-18,0
New Zealand,NZL,2020-02-19,0
New Zealand,NZL,2020-02-20,0
New Zealand,NZL,2020-02-21,0
New Zealand,NZL,2020-02-22,0
New Zealand,NZL,2020-02-23,0
New Zealand,NZL,2020-02-24,0
New Zealand,NZL,2020-02-25,0
New Zealand,NZL,2020-02-26,0
New Zealand,NZL,2020-02-27,0
New Zealand,NZL,2020-02-28,1
New Zealand,NZL,2020-02-29,1
New Zealand,NZL,2020-03-01,1
New Zealand,NZL,2020-03-02,1
New Zealand,NZL,2020-03-04,2
New Zealand,NZL,2020-03-05,3
New Zealand,NZL,2020-03-06,4
New Zealand,NZL,2020-03-07,5
New Zealand,NZL,2020-03-14,6
New Zealand,NZL,2020-03-15,8
New Zealand,NZL,2020-03-18,20
New Zealand,NZL,2020-03-19,28
New Zealand,NZL,2020-03-20,39
New Zealand,NZL,2020-03-21,53
New Zealand,NZL,2020-03-22,66
New Zealand,NZL,2020-03-23,102
New Zealand,NZL,2020-03-24,142
New Zealand,NZL,2020-03-25,189
New Zealand,NZL,2020-03-26,262
New Zealand,NZL,2020-03-27,338
New Zealand,NZL,2020-03-28,416
New Zealand,NZL,2020-03-29,476
New Zealand,NZL,2020-03-30,552
New Zealand,NZL,2020-03-31,647
New Zealand,NZL,2020-04-01,647
New Zealand,NZL,2020-04-02,723
New Zealand,NZL,2020-04-03,772
New Zealand,NZL,2020-04-04,824
Nicaragua,NIC,2020-03-19,1
Nicaragua,NIC,2020-03-20,1
Nicaragua,NIC,2020-03-21,1
Nicaragua,NIC,2020-03-22,1
Nicaragua,NIC,2020-03-23,2
Nicaragua,NIC,2020-03-24,2
Nicaragua,NIC,2020-03-25,2
Nicaragua,NIC,2020-03-26,2
Nicaragua,NIC,2020-03-27,2
Nicaragua,NIC,2020-03-28,2
Nicaragua,NIC,2020-03-29,3
Nicaragua,NIC,2020-03-30,3
Nicaragua,NIC,2020-03-31,4
Nicaragua,NIC,2020-04-01,5
Nicaragua,NIC,2020-04-02,5
Nicaragua,NIC,2020-04-03,5
Nicaragua,NIC,2020-04-04,5
Niger,NER,2020-03-21,1
Niger,NER,2020-03-22,1
Niger,NER,2020-03-23,1
Niger,NER,2020-03-24,2
Niger,NER,2020-03-25,7
Niger,NER,2020-03-26,7
Niger,NER,2020-03-27,10
Niger,NER,2020-03-28,10
Niger,NER,2020-03-29,10
Niger,NER,2020-03-30,10
Niger,NER,2020-03-31,20
Niger,NER,2020-04-01,20
Niger,NER,2020-04-02,74
Niger,NER,2020-04-03,74
Niger,NER,2020-04-04,98
Nigeria,NGA,2019-12-31,0
Nigeria,NGA,2020-01-01,0
Nigeria,NGA,2020-01-02,0
Nigeria,NGA,2020-01-03,0
Nigeria,NGA,2020-01-04,0
Nigeria,NGA,2020-01-05,0
Nigeria,NGA,2020-01-06,0
Nigeria,NGA,2020-01-07,0
Nigeria,NGA,2020-01-08,0
Nigeria,NGA,2020-01-09,0
Nigeria,NGA,2020-01-10,0
Nigeria,NGA,2020-01-11,0
Nigeria,NGA,2020-01-12,0
Nigeria,NGA,2020-01-13,0
Nigeria,NGA,2020-01-14,0
Nigeria,NGA,2020-01-15,0
Nigeria,NGA,2020-01-16,0
Nigeria,NGA,2020-01-17,0
Nigeria,NGA,2020-01-18,0
Nigeria,NGA,2020-01-19,0
Nigeria,NGA,2020-01-20,0
Nigeria,NGA,2020-01-21,0
Nigeria,NGA,2020-01-22,0
Nigeria,NGA,2020-01-23,0
Nigeria,NGA,2020-01-24,0
Nigeria,NGA,2020-01-25,0
Nigeria,NGA,2020-01-26,0
Nigeria,NGA,2020-01-27,0
Nigeria,NGA,2020-01-28,0
Nigeria,NGA,2020-01-29,0
Nigeria,NGA,2020-01-30,0
Nigeria,NGA,2020-01-31,0
Nigeria,NGA,2020-02-01,0
Nigeria,NGA,2020-02-02,0
Nigeria,NGA,2020-02-03,0
Nigeria,NGA,2020-02-04,0
Nigeria,NGA,2020-02-05,0
Nigeria,NGA,2020-02-06,0
Nigeria,NGA,2020-02-07,0
Nigeria,NGA,2020-02-08,0
Nigeria,NGA,2020-02-09,0
Nigeria,NGA,2020-02-10,0
Nigeria,NGA,2020-02-11,0
Nigeria,NGA,2020-02-12,0
Nigeria,NGA,2020-02-13,0
Nigeria,NGA,2020-02-14,0
Nigeria,NGA,2020-02-15,0
Nigeria,NGA,2020-02-16,0
Nigeria,NGA,2020-02-17,0
Nigeria,NGA,2020-02-18,0
Nigeria,NGA,2020-02-19,0
Nigeria,NGA,2020-02-20,0
Nigeria,NGA,2020-02-21,0
Nigeria,NGA,2020-02-22,0
Nigeria,NGA,2020-02-23,0
Nigeria,NGA,2020-02-24,0
Nigeria,NGA,2020-02-25,0
Nigeria,NGA,2020-02-26,0
Nigeria,NGA,2020-02-27,0
Nigeria,NGA,2020-02-28,1
Nigeria,NGA,2020-02-29,1
Nigeria,NGA,2020-03-01,1
Nigeria,NGA,2020-03-02,1
Nigeria,NGA,2020-03-10,2
Nigeria,NGA,2020-03-15,2
Nigeria,NGA,2020-03-16,2
Nigeria,NGA,2020-03-17,2
Nigeria,NGA,2020-03-18,3
Nigeria,NGA,2020-03-19,8
Nigeria,NGA,2020-03-20,8
Nigeria,NGA,2020-03-21,12
Nigeria,NGA,2020-03-22,22
Nigeria,NGA,2020-03-23,30
Nigeria,NGA,2020-03-24,40
Nigeria,NGA,2020-03-25,44
Nigeria,NGA,2020-03-26,51
Nigeria,NGA,2020-03-27,65
Nigeria,NGA,2020-03-28,81
Nigeria,NGA,2020-03-29,97
Nigeria,NGA,2020-03-30,97
Nigeria,NGA,2020-03-31,131
Nigeria,NGA,2020-04-01,131
Nigeria,NGA,2020-04-02,151
Nigeria,NGA,2020-04-03,174
Nigeria,NGA,2020-04-04,190
North America,,2019-12-31,0
North America,,2020-01-01,0
North America,,2020-01-02,0
North America,,2020-01-03,0
North America,,2020-01-04,0
North America,,2020-01-05,0
North America,,2020-01-06,0
North America,,2020-01-07,0
North America,,2020-01-08,0
North America,,2020-01-09,0
North America,,2020-01-10,0
North America,,2020-01-11,0
North America,,2020-01-12,0
North America,,2020-01-13,0
North America,,2020-01-14,0
North America,,2020-01-15,0
North America,,2020-01-16,0
North America,,2020-01-17,0
North America,,2020-01-18,0
North America,,2020-01-19,0
North America,,2020-01-20,0
North America,,2020-01-21,1
North America,,2020-01-22,1
North America,,2020-01-23,1
North America,,2020-01-24,1
North America,,2020-01-25,2
North America,,2020-01-26,3
North America,,2020-01-27,6
North America,,2020-01-28,7
North America,,2020-01-29,8
North America,,2020-01-30,8
North America,,2020-01-31,9
North America,,2020-02-01,11
North America,,2020-02-02,12
North America,,2020-02-03,15
North America,,2020-02-04,15
North America,,2020-02-05,16
North America,,2020-02-06,17
North America,,2020-02-07,19
North America,,2020-02-08,19
North America,,2020-02-09,19
North America,,2020-02-10,19
North America,,2020-02-11,20
North America,,2020-02-12,20
North America,,2020-02-13,21
North America,,2020-02-14,22
North America,,2020-02-15,23
North America,,2020-02-16,23
North America,,2020-02-17,23
North America,,2020-02-18,23
North America,,2020-02-19,23
North America,,2020-02-20,23
North America,,2020-02-21,25
North America,,2020-02-22,44
North America,,2020-02-23,44
North America,,2020-02-24,44
North America,,2020-02-25,64
North America,,2020-02-26,64
North America,,2020-02-27,71
North America,,2020-02-28,74
North America,,2020-02-29,84
North America,,2020-03-01,93
North America,,2020-03-02,119
North America,,2020-03-03,137
North America,,2020-03-04,162
North America,,2020-03-05,199
North America,,2020-03-06,285
North America,,2020-03-07,398
North America,,2020-03-08,499
North America,,2020-03-09,631
North America,,2020-03-10,854
North America,,2020-03-11,1151
North America,,2020-03-12,1475
North America,,2020-03-13,1889
North America,,2020-03-14,2471
North America,,2020-03-15,3343
North America,,2020-03-16,4254
North America,,2020-03-17,5330
North America,,2020-03-18,7288
North America,,2020-03-19,10489
North America,,2020-03-20,15605
North America,,2020-03-21,21267
North America,,2020-03-22,28883
North America,,2020-03-23,37805
North America,,2020-03-24,49453
North America,,2020-03-25,58816
North America,,2020-03-26,74578
North America,,2020-03-27,92418
North America,,2020-03-28,112277
North America,,2020-03-29,133501
North America,,2020-03-30,153275
North America,,2020-03-31,176390
North America,,2020-04-01,203092
North America,,2020-04-02,231942
North America,,2020-04-03,262812
North America,,2020-04-04,297313
Northern Mariana Islands,MNP,2020-03-31,2
Northern Mariana Islands,MNP,2020-04-01,6
Northern Mariana Islands,MNP,2020-04-02,6
Northern Mariana Islands,MNP,2020-04-03,8
Northern Mariana Islands,MNP,2020-04-04,8
Norway,NOR,2019-12-31,0
Norway,NOR,2020-01-01,0
Norway,NOR,2020-01-02,0
Norway,NOR,2020-01-03,0
Norway,NOR,2020-01-04,0
Norway,NOR,2020-01-05,0
Norway,NOR,2020-01-06,0
Norway,NOR,2020-01-07,0
Norway,NOR,2020-01-08,0
Norway,NOR,2020-01-09,0
Norway,NOR,2020-01-10,0
Norway,NOR,2020-01-11,0
Norway,NOR,2020-01-12,0
Norway,NOR,2020-01-13,0
Norway,NOR,2020-01-14,0
Norway,NOR,2020-01-15,0
Norway,NOR,2020-01-16,0
Norway,NOR,2020-01-17,0
Norway,NOR,2020-01-18,0
Norway,NOR,2020-01-19,0
Norway,NOR,2020-01-20,0
Norway,NOR,2020-01-21,0
Norway,NOR,2020-01-22,0
Norway,NOR,2020-01-23,0
Norway,NOR,2020-01-24,0
Norway,NOR,2020-01-25,0
Norway,NOR,2020-01-26,0
Norway,NOR,2020-01-27,0
Norway,NOR,2020-01-28,0
Norway,NOR,2020-01-29,0
Norway,NOR,2020-01-30,0
Norway,NOR,2020-01-31,0
Norway,NOR,2020-02-01,0
Norway,NOR,2020-02-02,0
Norway,NOR,2020-02-03,0
Norway,NOR,2020-02-04,0
Norway,NOR,2020-02-05,0
Norway,NOR,2020-02-06,0
Norway,NOR,2020-02-07,0
Norway,NOR,2020-02-08,0
Norway,NOR,2020-02-09,0
Norway,NOR,2020-02-10,0
Norway,NOR,2020-02-11,0
Norway,NOR,2020-02-12,0
Norway,NOR,2020-02-13,0
Norway,NOR,2020-02-14,0
Norway,NOR,2020-02-15,0
Norway,NOR,2020-02-16,0
Norway,NOR,2020-02-17,0
Norway,NOR,2020-02-18,0
Norway,NOR,2020-02-19,0
Norway,NOR,2020-02-20,0
Norway,NOR,2020-02-21,0
Norway,NOR,2020-02-22,0
Norway,NOR,2020-02-23,0
Norway,NOR,2020-02-24,0
Norway,NOR,2020-02-25,0
Norway,NOR,2020-02-26,0
Norway,NOR,2020-02-27,1
Norway,NOR,2020-02-28,4
Norway,NOR,2020-02-29,6
Norway,NOR,2020-03-01,15
Norway,NOR,2020-03-02,19
Norway,NOR,2020-03-03,25
Norway,NOR,2020-03-04,33
Norway,NOR,2020-03-05,56
Norway,NOR,2020-03-06,86
Norway,NOR,2020-03-07,113
Norway,NOR,2020-03-08,147
Norway,NOR,2020-03-09,169
Norway,NOR,2020-03-10,192
Norway,NOR,2020-03-11,277
Norway,NOR,2020-03-12,489
Norway,NOR,2020-03-13,621
Norway,NOR,2020-03-14,621
Norway,NOR,2020-03-15,907
Norway,NOR,2020-03-16,1077
Norway,NOR,2020-03-17,1169
Norway,NOR,2020-03-18,1308
Norway,NOR,2020-03-19,1423
Norway,NOR,2020-03-20,1552
Norway,NOR,2020-03-21,1742
Norway,NOR,2020-03-22,1926
Norway,NOR,2020-03-23,2132
Norway,NOR,2020-03-24,2371
Norway,NOR,2020-03-25,2566
Norway,NOR,2020-03-26,2916
Norway,NOR,2020-03-27,3156
Norway,NOR,2020-03-28,3581
Norway,NOR,2020-03-29,3845
Norway,NOR,2020-03-30,4102
Norway,NOR,2020-03-31,4226
Norway,NOR,2020-04-01,4447
Norway,NOR,2020-04-02,4665
Norway,NOR,2020-04-03,4935
Norway,NOR,2020-04-04,5208
Oceania,,2019-12-31,0
Oceania,,2020-01-01,0
Oceania,,2020-01-02,0
Oceania,,2020-01-03,0
Oceania,,2020-01-04,0
Oceania,,2020-01-05,0
Oceania,,2020-01-06,0
Oceania,,2020-01-07,0
Oceania,,2020-01-08,0
Oceania,,2020-01-09,0
Oceania,,2020-01-10,0
Oceania,,2020-01-11,0
Oceania,,2020-01-12,0
Oceania,,2020-01-13,0
Oceania,,2020-01-14,0
Oceania,,2020-01-15,0
Oceania,,2020-01-16,0
Oceania,,2020-01-17,0
Oceania,,2020-01-18,0
Oceania,,2020-01-19,0
Oceania,,2020-01-20,0
Oceania,,2020-01-21,0
Oceania,,2020-01-22,0
Oceania,,2020-01-23,0
Oceania,,2020-01-24,0
Oceania,,2020-01-25,1
Oceania,,2020-01-26,4
Oceania,,2020-01-27,4
Oceania,,2020-01-28,4
Oceania,,2020-01-29,4
Oceania,,2020-01-30,6
Oceania,,2020-01-31,7
Oceania,,2020-02-01,9
Oceania,,2020-02-02,11
Oceania,,2020-02-03,11
Oceania,,2020-02-04,11
Oceania,,2020-02-05,12
Oceania,,2020-02-06,13
Oceania,,2020-02-07,14
Oceania,,2020-02-08,14
Oceania,,2020-02-09,14
Oceania,,2020-02-10,14
Oceania,,2020-02-11,14
Oceania,,2020-02-12,14
Oceania,,2020-02-13,14
Oceania,,2020-02-14,15
Oceania,,2020-02-15,15
Oceania,,2020-02-16,15
Oceania,,2020-02-17,15
Oceania,,2020-02-18,15
Oceania,,2020-02-19,15
Oceania,,2020-02-20,15
Oceania,,2020-02-21,17
Oceania,,2020-02-22,21
Oceania,,2020-02-23,22
Oceania,,2020-02-24,22
Oceania,,2020-02-25,22
Oceania,,2020-02-26,22
Oceania,,2020-02-27,23
Oceania,,2020-02-28,24
Oceania,,2020-02-29,26
Oceania,,2020-03-01,27
Oceania,,2020-03-02,30
Oceania,,2020-03-03,34
Oceania,,2020-03-04,43
Oceania,,2020-03-05,55
Oceania,,2020-03-06,63
Oceania,,2020-03-07,68
Oceania,,2020-03-08,79
Oceania,,2020-03-09,85
Oceania,,2020-03-10,105
Oceania,,2020-03-11,117
Oceania,,2020-03-12,131
Oceania,,2020-03-13,161
Oceania,,2020-03-14,203
Oceania,,2020-03-15,257
Oceania,,2020-03-16,306
Oceania,,2020-03-17,383
Oceania,,2020-03-18,474
Oceania,,2020-03-19,599
Oceania,,2020-03-20,764
Oceania,,2020-03-21,960
Oceania,,2020-03-22,1203
Oceania,,2020-03-23,1865
Oceania,,2020-03-24,2029
Oceania,,2020-03-25,2684
Oceania,,2020-03-26,3143
Oceania,,2020-03-27,3604
Oceania,,2020-03-28,3896
Oceania,,2020-03-29,4395
